SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,823 E 55th St,Tacoma,WA,98404,360000,3,1.0,East Tacoma,900,9000,1910,10,400,,Active,,,https://www.redfin.com/WA/Tacoma/823-E-55th-St-98404/home/2984404,NWMLS as Distributed by MLS Grid,2454994,N,Y,47.2074213,-122.4195594
MLS Listing,,Single Family Residential,1927 N Fife St,Tacoma,WA,98406,849000,4,2.0,Tacoma,2242,4000,1914,10,379,,Active,November-23-2025 12:00 AM,November-23-2025 02:00 PM,https://www.redfin.com/WA/Tacoma/1927-N-Fife-St-98406/home/2743358,NWMLS as Distributed by MLS Grid,2454773,N,Y,47.2671949,-122.4701744
MLS Listing,,Townhouse,6726 S Proctor St,Tacoma,WA,98409,300000,3,2.0,South Tacoma,1429,3000,2024,10,210,,Active,November-23-2025 12:00 PM,November-23-2025 02:00 PM,https://www.redfin.com/WA/Tacoma/6726-S-Proctor-St-98409/home/182841508,NWMLS as Distributed by MLS Grid,2454422,N,Y,47.1953704,-122.4893522
MLS Listing,,Single Family Residential,621 153rd Street Ct E,Tacoma,WA,98445,540000,3,2.0,Tacoma,1472,4315,2023,10,367,67,Active,,,https://www.redfin.com/WA/Tacoma/621-153rd-Street-Ct-E-98445/home/181694374,NWMLS as Distributed by MLS Grid,2453726,N,Y,47.1176328,-122.4230313
MLS Listing,,Townhouse,6730 S Proctor St,Tacoma,WA,98409,300000,3,2.0,South Tacoma,1429,3000,2024,10,210,,Active,November-23-2025 12:00 PM,November-23-2025 02:00 PM,https://www.redfin.com/WA/Tacoma/6730-S-Proctor-St-98409/home/182841510,NWMLS as Distributed by MLS Grid,2454421,N,Y,47.195236,-122.4893536
MLS Listing,,Mobile/Manufactured Home,2500 Alder St #63,Milton,WA,98354,160000,3,2.0,Milton,1566,,2010,10,102,,Active,,,https://www.redfin.com/WA/Milton/2500-Alder-St-98354/unit-63/home/44535853,NWMLS as Distributed by MLS Grid,2453515,N,Y,47.2590326,-122.301921
MLS Listing,,Single Family Residential,5009 113th Avenue Ct E,Edgewood,WA,98372,899950,4,2.5,Edgewood,2097,37897,2025,10,429,,Active,,,https://www.redfin.com/WA/Edgewood/5009-113th-Avenue-Ct-E-98372/home/199066901,NWMLS as Distributed by MLS Grid,2454511,N,Y,47.2120715,-122.276862
MLS Listing,,Multi-Family (2-4 Unit),11026 11028 120th Street Ct E,Puyallup,WA,98374,795000,6,4.0,South Hill,2570,33105,2001,10,309,,Active,,,https://www.redfin.com/WA/Puyallup/11028-120th-Street-Ct-E-98374/home/2664412,NWMLS as Distributed by MLS Grid,2452490,N,Y,47.1467924,-122.2809687
MLS Listing,,Single Family Residential,3720 N Huson St,Tacoma,WA,98407,635000,3,1.0,North Tacoma,1180,6000,1947,10,538,,Active,,,https://www.redfin.com/WA/Tacoma/3720-N-Huson-St-98407/home/2820600,NWMLS as Distributed by MLS Grid,2419839,N,Y,47.2827144,-122.504144
MLS Listing,,Single Family Residential,1224 183rd Street Ct E,Spanaway,WA,98387,479900,3,2.0,Spanaway,1382,5000,2005,10,347,25,Active,,,https://www.redfin.com/WA/Spanaway/1224-183rd-Street-Ct-E-98387/home/3031611,NWMLS as Distributed by MLS Grid,2454616,N,Y,47.0898477,-122.4130082
MLS Listing,,Single Family Residential,812 Sigafoos Ave NW,Orting,WA,98360,635000,5,4.0,Village Green,3094,8650,2018,10,205,33,Active,November-23-2025 02:00 AM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Orting/812-Sigafoos-Ave-NW-98360/home/143622206,NWMLS as Distributed by MLS Grid,2454955,N,Y,47.1059646,-122.221876
MLS Listing,,Single Family Residential,1126 19th Ave SW,Puyallup,WA,98371,699000,4,2.0,Puyallup,2332,43996,1957,10,300,,Active,November-23-2025 11:00 AM,November-23-2025 01:00 PM,https://www.redfin.com/WA/Puyallup/1126-19th-Ave-SW-98371/home/2683684,NWMLS as Distributed by MLS Grid,2454814,N,Y,47.1730844,-122.3094333
MLS Listing,,Single Family Residential,6424 52nd Ave W,University Place,WA,98467,625000,3,2.5,Lakewood,1624,16988,2018,10,385,,Active,November-23-2025 12:00 PM,November-23-2025 02:00 PM,https://www.redfin.com/WA/University-Place/6424-52nd-Ave-W-98467/home/2476061,NWMLS as Distributed by MLS Grid,2454383,N,Y,47.1983664,-122.5062949
MLS Listing,,Single Family Residential,18004 123rd St E,Bonney Lake,WA,98391,699900,3,2.0,Falling Water,1874,6000,2020,10,373,99,Active,,,https://www.redfin.com/WA/Bonney-Lake/18004-123rd-St-E-98391/home/106418971,NWMLS as Distributed by MLS Grid,2451140,N,Y,47.1428564,-122.1906045
