SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,October-20-2025,Single Family Residential,19118 121st Pl SE,Renton,WA,98058,847000,4,2.5,Renton,2010,21670,1985,,421,,Sold,,,https://www.redfin.com/WA/Renton/19118-121st-Pl-SE-98058/home/388801,NWMLS as Distributed by MLS Grid,2428739,N,Y,47.4313896,-122.1788004
PAST SALE,May-20-2025,Single Family Residential,4433 33rd Ave S,Seattle,WA,98108,1075000,4,2.5,Columbia City,2130,2527,2015,,505,180,Sold,,,https://www.redfin.com/WA/Seattle/4433-33rd-Ave-S-98108/home/28581738,NWMLS as Distributed by MLS Grid,2353811,N,Y,47.5636811,-122.2917363
PAST SALE,July-1-2025,Condo/Co-op,903 N 130th St #113,Seattle,WA,98133,300000,1,1.0,Bitter Lake,621,,1989,,483,388,Sold,,,https://www.redfin.com/WA/Seattle/903-N-130th-St-98133/unit-113/home/8262,NWMLS as Distributed by MLS Grid,2379504,N,Y,47.7229646,-122.3478618
PAST SALE,September-17-2025,Single Family Residential,12635 Beacon Ave S,Seattle,WA,98178,535000,4,2.0,Seattle,2000,11088,1943,,268,,Sold,,,https://www.redfin.com/WA/Seattle/12635-Beacon-Ave-S-98178/home/196472,NWMLS as Distributed by MLS Grid,2414115,N,Y,47.489371,-122.2512418
PAST SALE,September-26-2025,Single Family Residential,926 22nd Ave,Seattle,WA,98122,1150000,4,2.0,Central Area,2250,2400,1901,,511,,Sold,,,https://www.redfin.com/WA/Seattle/926-22nd-Ave-98122/home/144428,NWMLS as Distributed by MLS Grid,2418020,N,Y,47.6108476,-122.3034425
PAST SALE,October-8-2025,Condo/Co-op,3531 109th Pl NE #2,Bellevue,WA,98004,510000,2,1.0,Bellevue,1012,,1975,,504,709,Sold,,,https://www.redfin.com/WA/Bellevue/3531-109th-Pl-NE-98004/unit-2/home/24775,NWMLS as Distributed by MLS Grid,2399249,N,Y,47.6421555,-122.1948974
PAST SALE,July-25-2025,Single Family Residential,8002 32nd Ave NW,Seattle,WA,98117,1075000,4,1.5,Sunset Hill,2890,5382,1926,,372,,Sold,,,https://www.redfin.com/WA/Seattle/8002-32nd-Ave-NW-98117/home/165902,NWMLS as Distributed by MLS Grid,2388855,N,Y,47.6868912,-122.3979547
PAST SALE,June-2-2025,Single Family Residential,12205 Beacon Ave S,Seattle,WA,98178,795000,4,3.0,Campbell Hill,2410,28950,1946,,330,,Sold,,,https://www.redfin.com/WA/Seattle/12205-Beacon-Ave-S-98178/home/196889,NWMLS as Distributed by MLS Grid,2356415,N,Y,47.4937637,-122.2569327
PAST SALE,July-15-2025,Single Family Residential,12019 SE 292nd Way,Auburn,WA,98092,675000,5,3.0,Lea Hill,2426,3778,2016,,278,120,Sold,,,https://www.redfin.com/WA/Auburn/12019-SE-292nd-Way-98092/home/22524987,NWMLS as Distributed by MLS Grid,2374341,N,Y,47.3401147,-122.1797998
PAST SALE,August-26-2025,Single Family Residential,3754 SW 107th St,Seattle,WA,98146,970000,4,2.0,Arbor Heights,2110,13366,1949,,460,,Sold,,,https://www.redfin.com/WA/Seattle/3754-SW-107th-St-98146/home/157491,NWMLS as Distributed by MLS Grid,2407221,N,Y,47.5075319,-122.3805985
PAST SALE,May-27-2025,Condo/Co-op,21638 14th Ave S Unit E5,Des Moines,WA,98198,349990,2,1.5,Des Moines,1060,,1980,,330,642,Sold,,,https://www.redfin.com/WA/Des-Moines/21638-14th-Ave-S-98198/unit-E5/home/190499838,NWMLS as Distributed by MLS Grid,2352829,N,Y,47.407041,-122.3140884
PAST SALE,July-31-2025,Single Family Residential,806 SW 126 St,Seattle,WA,98146,757500,4,2.0,Seattle,2220,13349,1948,,341,,Sold,,,https://www.redfin.com/WA/Seattle/806-SW-126th-St-98146/home/181625,NWMLS as Distributed by MLS Grid,2396923,N,Y,47.4905594,-122.3448608
